"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","CPI","TOT","AGRWTH","Q","2000-Q1",1.576597,
"AUT","CPI","TOT","AGRWTH","Q","2000-Q2",2.111587,
"AUT","CPI","TOT","AGRWTH","Q","2000-Q3",2.858183,
"AUT","CPI","TOT","AGRWTH","Q","2000-Q4",2.828739,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q1",2.780696,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q2",3.082184,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q3",2.609017,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q4",2.136527,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q1",1.965924,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q2",1.785135,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q3",1.715766,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q4",1.776486,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q1",1.767352,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q2",1.179847,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q3",1.273075,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q4",1.205966,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q1",1.357752,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q2",1.985503,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q3",2.168447,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q4",2.728128,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q1",2.902315,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q2",2.485614,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q3",2.216843,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q4",1.60558,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q1",1.138266,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q2",1.633878,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q3",1.56406,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q4",1.428571,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q1",1.655081,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q2",1.902887,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q3",1.933159,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q4",3.177203,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q1",3.321394,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q2",3.605924,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q3",3.728705,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q4",2.222222,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q1",1.103057,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q2",0.2796768,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q3",0.03098853,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q4",0.621118,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q1",1.402743,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q2",1.952278,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q3",1.796778,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q4",2.098765,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q1",2.873387,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q2",3.314093,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q3",3.53983,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q4",3.413986,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q1",2.585078,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q2",2.222938,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q3",2.349533,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q4",2.784891,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q1",2.488038,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q2",2.143082,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q3",1.823899,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q4",1.557147,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q1",1.587302,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q2",1.758716,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q3",1.667696,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q4",1.41061,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q1",0.8520326,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q2",1.020134,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q3",0.9353611,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q4",0.7786667,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q1",0.9747899,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q2",0.5645965,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q3",0.6993007,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q4",1.328021,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q1",2.030626,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q2",1.948481,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q3",2.149471,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q4",2.195282,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q1",1.794454,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q2",1.943635,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q3",2.136614,
"AUT","CPI","TOT","AGRWTH","Q","2018-Q4",2.116063,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q1",1.730769,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q2",1.684144,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q3",1.394612,
"AUT","CPI","TOT","AGRWTH","Q","2019-Q4",1.318681,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q1",1.871677,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q2",1.04397,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q3",1.413601,
"AUT","CPI","TOT","AGRWTH","Q","2020-Q4",1.203881,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q1",1.337793,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q2",2.508361,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q3",3.133333,
"AUT","CPI","TOT","AGRWTH","Q","2021-Q4",4.072848,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q1",1.986544,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q2",2.318959,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q3",3.012919,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q4",2.854446,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q1",2.184087,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q2",2.946764,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q3",2.525762,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q4",2.220183,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q1",2.735005,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q2",1.343232,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q3",1.265985,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q4",1.257001,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q1",1.570992,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q2",1.376244,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q3",1.68518,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q4",1.722755,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q1",1.32514,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q2",2.259816,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q3",2.234591,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q4",2.565273,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q1",2.632122,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q2",2.716392,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q3",3.136426,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q4",2.638715,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q1",2.234996,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q2",2.004295,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q3",1.48901,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q4",1.447104,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q1",1.749695,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q2",1.450292,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q3",1.331315,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q4",2.759639,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q1",3.829508,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q2",5.057259,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q3",5.58854,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q4",3.491187,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q1",1.618966,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q2",-0.2962909,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q3",-1.218893,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q4",-0.2777676,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q1",0.9888661,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q2",2.175588,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q3",2.600073,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q4",2.994319,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q1",3.376369,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q2",3.479354,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q3",3.636624,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q4",3.633193,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q1",3.557271,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q2",2.748187,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q3",2.642122,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q4",2.424201,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q1",1.25343,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q2",1.259667,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q3",1.13732,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q4",0.8045861,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q1",1.000368,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q2",0.416889,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q3",0.07984829,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q4",-0.1330274,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q1",-0.4803233,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q2",0.4915474,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q3",0.8078189,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q4",1.431949,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q1",1.790767,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q2",2.131738,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q3",2.100646,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q4",1.871368,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q1",2.632353,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q2",1.912498,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q3",1.895934,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q4",2.069032,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q1",1.526158,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q2",1.806751,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q3",2.253709,
"BEL","CPI","TOT","AGRWTH","Q","2018-Q4",2.620694,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q1",2.162247,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q2",1.899445,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q3",1.162466,
"BEL","CPI","TOT","AGRWTH","Q","2019-Q4",0.5415218,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q1",1.041347,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q2",0.5478865,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q3",0.8181651,
"BEL","CPI","TOT","AGRWTH","Q","2020-Q4",0.5569667,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q1",0.5350683,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q2",1.439878,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q3",2.619981,
"BEL","CPI","TOT","AGRWTH","Q","2021-Q4",5.167534,
"CZE","CPI","TOT","AGRWTH","Q","2000-Q1",3.511303,
"CZE","CPI","TOT","AGRWTH","Q","2000-Q2",3.650336,
"CZE","CPI","TOT","AGRWTH","Q","2000-Q3",3.902903,
"CZE","CPI","TOT","AGRWTH","Q","2000-Q4",4.032258,
"CZE","CPI","TOT","AGRWTH","Q","2001-Q1",4.042751,
"CZE","CPI","TOT","AGRWTH","Q","2001-Q2",4.958295,
"CZE","CPI","TOT","AGRWTH","Q","2001-Q3",5.405406,
"CZE","CPI","TOT","AGRWTH","Q","2001-Q4",4.240766,
"CZE","CPI","TOT","AGRWTH","Q","2002-Q1",3.841001,
"CZE","CPI","TOT","AGRWTH","Q","2002-Q2",2.428256,
"CZE","CPI","TOT","AGRWTH","Q","2002-Q3",0.7822686,
"CZE","CPI","TOT","AGRWTH","Q","2002-Q4",0.6124234,
"CZE","CPI","TOT","AGRWTH","Q","2003-Q1",-0.3870968,
"CZE","CPI","TOT","AGRWTH","Q","2003-Q2",0.0862069,
"CZE","CPI","TOT","AGRWTH","Q","2003-Q3",-0.04312203,
"CZE","CPI","TOT","AGRWTH","Q","2003-Q4",0.8260869,
"CZE","CPI","TOT","AGRWTH","Q","2004-Q1",2.374784,
"CZE","CPI","TOT","AGRWTH","Q","2004-Q2",2.583979,
"CZE","CPI","TOT","AGRWTH","Q","2004-Q3",3.106126,
"CZE","CPI","TOT","AGRWTH","Q","2004-Q4",2.97542,
"CZE","CPI","TOT","AGRWTH","Q","2005-Q1",1.602699,
"CZE","CPI","TOT","AGRWTH","Q","2005-Q2",1.553317,
"CZE","CPI","TOT","AGRWTH","Q","2005-Q3",1.841004,
"CZE","CPI","TOT","AGRWTH","Q","2005-Q4",2.428811,
"CZE","CPI","TOT","AGRWTH","Q","2006-Q1",2.864259,
"CZE","CPI","TOT","AGRWTH","Q","2006-Q2",2.852418,
"CZE","CPI","TOT","AGRWTH","Q","2006-Q3",2.958094,
"CZE","CPI","TOT","AGRWTH","Q","2006-Q4",1.471791,
"CZE","CPI","TOT","AGRWTH","Q","2007-Q1",1.49314,
"CZE","CPI","TOT","AGRWTH","Q","2007-Q2",2.451768,
"CZE","CPI","TOT","AGRWTH","Q","2007-Q3",2.593775,
"CZE","CPI","TOT","AGRWTH","Q","2007-Q4",4.875101,
"CZE","CPI","TOT","AGRWTH","Q","2008-Q1",7.435388,
"CZE","CPI","TOT","AGRWTH","Q","2008-Q2",6.786975,
"CZE","CPI","TOT","AGRWTH","Q","2008-Q3",6.612213,
"CZE","CPI","TOT","AGRWTH","Q","2008-Q4",4.648482,
"CZE","CPI","TOT","AGRWTH","Q","2009-Q1",2.109549,
"CZE","CPI","TOT","AGRWTH","Q","2009-Q2",1.396032,
"CZE","CPI","TOT","AGRWTH","Q","2009-Q3",0.1094491,
"CZE","CPI","TOT","AGRWTH","Q","2009-Q4",0.4772393,
"CZE","CPI","TOT","AGRWTH","Q","2010-Q1",0.6524103,
"CZE","CPI","TOT","AGRWTH","Q","2010-Q2",1.268116,
"CZE","CPI","TOT","AGRWTH","Q","2010-Q3",1.931487,
"CZE","CPI","TOT","AGRWTH","Q","2010-Q4",2.046036,
"CZE","CPI","TOT","AGRWTH","Q","2011-Q1",1.764494,
"CZE","CPI","TOT","AGRWTH","Q","2011-Q2",1.753131,
"CZE","CPI","TOT","AGRWTH","Q","2011-Q3",1.78763,
"CZE","CPI","TOT","AGRWTH","Q","2011-Q4",2.36305,
"CZE","CPI","TOT","AGRWTH","Q","2012-Q1",3.644727,
"CZE","CPI","TOT","AGRWTH","Q","2012-Q2",3.375527,
"CZE","CPI","TOT","AGRWTH","Q","2012-Q3",3.266596,
"CZE","CPI","TOT","AGRWTH","Q","2012-Q4",2.868136,
"CZE","CPI","TOT","AGRWTH","Q","2013-Q1",1.809491,
"CZE","CPI","TOT","AGRWTH","Q","2013-Q2",1.530612,
"CZE","CPI","TOT","AGRWTH","Q","2013-Q3",1.258503,
"CZE","CPI","TOT","AGRWTH","Q","2013-Q4",1.156069,
"CZE","CPI","TOT","AGRWTH","Q","2014-Q1",0.1676727,
"CZE","CPI","TOT","AGRWTH","Q","2014-Q2",0.1675042,
"CZE","CPI","TOT","AGRWTH","Q","2014-Q3",0.6046355,
"CZE","CPI","TOT","AGRWTH","Q","2014-Q4",0.4369748,
"CZE","CPI","TOT","AGRWTH","Q","2015-Q1",0.1004352,
"CZE","CPI","TOT","AGRWTH","Q","2015-Q2",0.6688963,
"CZE","CPI","TOT","AGRWTH","Q","2015-Q3",0.3672788,
"CZE","CPI","TOT","AGRWTH","Q","2015-Q4",0.1004016,
"CZE","CPI","TOT","AGRWTH","Q","2016-Q1",0.4682274,
"CZE","CPI","TOT","AGRWTH","Q","2016-Q2",0.2657807,
"CZE","CPI","TOT","AGRWTH","Q","2016-Q3",0.5322688,
"CZE","CPI","TOT","AGRWTH","Q","2016-Q4",1.47108,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q1",2.430093,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q2",2.220013,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q3",2.547982,
"CZE","CPI","TOT","AGRWTH","Q","2017-Q4",2.602965,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q1",1.852454,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q2",2.269044,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q3",2.387867,
"CZE","CPI","TOT","AGRWTH","Q","2018-Q4",2.087348,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q1",2.712189,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q2",2.820919,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q3",2.836432,
"CZE","CPI","TOT","AGRWTH","Q","2019-Q4",3.019818,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q1",3.603604,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q2",3.11344,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q3",3.309838,
"CZE","CPI","TOT","AGRWTH","Q","2020-Q4",2.625954,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q1",2.188905,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q2",2.899851,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q3",4.123405,
"CZE","CPI","TOT","AGRWTH","Q","2021-Q4",6.129128,
"DNK","CPI","TOT","AGRWTH","Q","2000-Q1",3.132875,
"DNK","CPI","TOT","AGRWTH","Q","2000-Q2",3.20198,
"DNK","CPI","TOT","AGRWTH","Q","2000-Q3",2.725199,
"DNK","CPI","TOT","AGRWTH","Q","2000-Q4",2.561281,
"DNK","CPI","TOT","AGRWTH","Q","2001-Q1",2.3917,
"DNK","CPI","TOT","AGRWTH","Q","2001-Q2",2.542764,
"DNK","CPI","TOT","AGRWTH","Q","2001-Q3",2.396744,
"DNK","CPI","TOT","AGRWTH","Q","2001-Q4",2.023252,
"DNK","CPI","TOT","AGRWTH","Q","2002-Q1",2.503237,
"DNK","CPI","TOT","AGRWTH","Q","2002-Q2",2.258202,
"DNK","CPI","TOT","AGRWTH","Q","2002-Q3",2.30179,
"DNK","CPI","TOT","AGRWTH","Q","2002-Q4",2.634934,
"DNK","CPI","TOT","AGRWTH","Q","2003-Q1",2.736842,
"DNK","CPI","TOT","AGRWTH","Q","2003-Q2",2.291667,
"DNK","CPI","TOT","AGRWTH","Q","2003-Q3",1.833333,
"DNK","CPI","TOT","AGRWTH","Q","2003-Q4",1.449275,
"DNK","CPI","TOT","AGRWTH","Q","2004-Q1",0.942623,
"DNK","CPI","TOT","AGRWTH","Q","2004-Q2",1.099796,
"DNK","CPI","TOT","AGRWTH","Q","2004-Q3",1.186579,
"DNK","CPI","TOT","AGRWTH","Q","2004-Q4",1.387755,
"DNK","CPI","TOT","AGRWTH","Q","2005-Q1",1.218027,
"DNK","CPI","TOT","AGRWTH","Q","2005-Q2",1.692184,
"DNK","CPI","TOT","AGRWTH","Q","2005-Q3",2.264456,
"DNK","CPI","TOT","AGRWTH","Q","2005-Q4",2.093398,
"DNK","CPI","TOT","AGRWTH","Q","2006-Q1",2.08584,
"DNK","CPI","TOT","AGRWTH","Q","2006-Q2",2.020602,
"DNK","CPI","TOT","AGRWTH","Q","2006-Q3",1.897983,
"DNK","CPI","TOT","AGRWTH","Q","2006-Q4",1.695584,
"DNK","CPI","TOT","AGRWTH","Q","2007-Q1",1.886051,
"DNK","CPI","TOT","AGRWTH","Q","2007-Q2",1.592233,
"DNK","CPI","TOT","AGRWTH","Q","2007-Q3",1.12534,
"DNK","CPI","TOT","AGRWTH","Q","2007-Q4",2.171384,
"DNK","CPI","TOT","AGRWTH","Q","2008-Q1",3.046664,
"DNK","CPI","TOT","AGRWTH","Q","2008-Q2",3.516819,
"DNK","CPI","TOT","AGRWTH","Q","2008-Q3",4.182655,
"DNK","CPI","TOT","AGRWTH","Q","2008-Q4",2.922201,
"DNK","CPI","TOT","AGRWTH","Q","2009-Q1",1.758982,
"DNK","CPI","TOT","AGRWTH","Q","2009-Q2",1.218611,
"DNK","CPI","TOT","AGRWTH","Q","2009-Q3",0.9944751,
"DNK","CPI","TOT","AGRWTH","Q","2009-Q4",1.253687,
"DNK","CPI","TOT","AGRWTH","Q","2010-Q1",2.096359,
"DNK","CPI","TOT","AGRWTH","Q","2010-Q2",2.188982,
"DNK","CPI","TOT","AGRWTH","Q","2010-Q3",2.370533,
"DNK","CPI","TOT","AGRWTH","Q","2010-Q4",2.585579,
"DNK","CPI","TOT","AGRWTH","Q","2011-Q1",2.701729,
"DNK","CPI","TOT","AGRWTH","Q","2011-Q2",3.034631,
"DNK","CPI","TOT","AGRWTH","Q","2011-Q3",2.707517,
"DNK","CPI","TOT","AGRWTH","Q","2011-Q4",2.591409,
"DNK","CPI","TOT","AGRWTH","Q","2012-Q1",2.700807,
"DNK","CPI","TOT","AGRWTH","Q","2012-Q2",2.182952,
"DNK","CPI","TOT","AGRWTH","Q","2012-Q3",2.462713,
"DNK","CPI","TOT","AGRWTH","Q","2012-Q4",2.249135,
"DNK","CPI","TOT","AGRWTH","Q","2013-Q1",1.161202,
"DNK","CPI","TOT","AGRWTH","Q","2013-Q2",0.847745,
"DNK","CPI","TOT","AGRWTH","Q","2013-Q3",0.507786,
"DNK","CPI","TOT","AGRWTH","Q","2013-Q4",0.642978,
"DNK","CPI","TOT","AGRWTH","Q","2014-Q1",0.6076975,
"DNK","CPI","TOT","AGRWTH","Q","2014-Q2",0.6052455,
"DNK","CPI","TOT","AGRWTH","Q","2014-Q3",0.5725834,
"DNK","CPI","TOT","AGRWTH","Q","2014-Q4",0.4707465,
"DNK","CPI","TOT","AGRWTH","Q","2015-Q1",0.2684564,
"DNK","CPI","TOT","AGRWTH","Q","2015-Q2",0.6016043,
"DNK","CPI","TOT","AGRWTH","Q","2015-Q3",0.6028131,
"DNK","CPI","TOT","AGRWTH","Q","2015-Q4",0.334672,
"DNK","CPI","TOT","AGRWTH","Q","2016-Q1",0.3012048,
"DNK","CPI","TOT","AGRWTH","Q","2016-Q2",0.1328904,
"DNK","CPI","TOT","AGRWTH","Q","2016-Q3",0.1664447,
"DNK","CPI","TOT","AGRWTH","Q","2016-Q4",0.4002669,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q1",0.9676343,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q2",0.8294625,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q3",1.528747,
"DNK","CPI","TOT","AGRWTH","Q","2017-Q4",1.262458,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q1",0.5948447,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q2",0.9871668,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q3",0.883797,
"DNK","CPI","TOT","AGRWTH","Q","2018-Q4",0.7874016,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q1",1.182654,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q2",0.7494298,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q3",0.421804,
"DNK","CPI","TOT","AGRWTH","Q","2019-Q4",0.6835938,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q1",0.6168831,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q2",0.09702458,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q3",0.5169628,
"DNK","CPI","TOT","AGRWTH","Q","2020-Q4",0.452635,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q1",0.7099064,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q2",1.647819,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q3",1.896496,
"DNK","CPI","TOT","AGRWTH","Q","2021-Q4",3.154168,
"FIN","CPI","TOT","AGRWTH","Q","2000-Q1",2.732307,
"FIN","CPI","TOT","AGRWTH","Q","2000-Q2",2.779943,
"FIN","CPI","TOT","AGRWTH","Q","2000-Q3",3.254649,
"FIN","CPI","TOT","AGRWTH","Q","2000-Q4",3.395826,
"FIN","CPI","TOT","AGRWTH","Q","2001-Q1",2.819898,
"FIN","CPI","TOT","AGRWTH","Q","2001-Q2",3.124374,
"FIN","CPI","TOT","AGRWTH","Q","2001-Q3",2.531141,
"FIN","CPI","TOT","AGRWTH","Q","2001-Q4",1.850203,
"FIN","CPI","TOT","AGRWTH","Q","2002-Q1",1.964133,
"FIN","CPI","TOT","AGRWTH","Q","2002-Q2",1.388619,
"FIN","CPI","TOT","AGRWTH","Q","2002-Q3",1.347718,
"FIN","CPI","TOT","AGRWTH","Q","2002-Q4",1.589923,
"FIN","CPI","TOT","AGRWTH","Q","2003-Q1",1.610617,
"FIN","CPI","TOT","AGRWTH","Q","2003-Q2",0.8651789,
"FIN","CPI","TOT","AGRWTH","Q","2003-Q3",0.5753924,
"FIN","CPI","TOT","AGRWTH","Q","2003-Q4",0.4653683,
"FIN","CPI","TOT","AGRWTH","Q","2004-Q1",-0.06974385,
"FIN","CPI","TOT","AGRWTH","Q","2004-Q2",-0.1772489,
"FIN","CPI","TOT","AGRWTH","Q","2004-Q3",0.4004704,
"FIN","CPI","TOT","AGRWTH","Q","2004-Q4",0.5964656,
"FIN","CPI","TOT","AGRWTH","Q","2005-Q1",0.5016214,
"FIN","CPI","TOT","AGRWTH","Q","2005-Q2",0.8201852,
"FIN","CPI","TOT","AGRWTH","Q","2005-Q3",0.6574125,
"FIN","CPI","TOT","AGRWTH","Q","2005-Q4",0.5167236,
"FIN","CPI","TOT","AGRWTH","Q","2006-Q1",0.8695652,
"FIN","CPI","TOT","AGRWTH","Q","2006-Q2",1.566145,
"FIN","CPI","TOT","AGRWTH","Q","2006-Q3",1.766078,
"FIN","CPI","TOT","AGRWTH","Q","2006-Q4",2.06117,
"FIN","CPI","TOT","AGRWTH","Q","2007-Q1",2.354111,
"FIN","CPI","TOT","AGRWTH","Q","2007-Q2",2.46063,
"FIN","CPI","TOT","AGRWTH","Q","2007-Q3",2.48854,
"FIN","CPI","TOT","AGRWTH","Q","2007-Q4",2.736156,
"FIN","CPI","TOT","AGRWTH","Q","2008-Q1",3.822481,
